time / s,Au / M,Au(I)Cl2- / M,Au(II)Cl4^2- / M,Au(III)Cl4- / M,Au2Cl6^2- / M,Cl / M,Cl- / M,Cl2 / M,Cl2- / M,Cl2O / M,Cl2O2 / M,Cl2O3 / M,Cl2O4 / M,Cl3- / M,ClO / M,ClO- / M,ClO2 / M,ClO2- / M,ClO3 / M,ClO3- / M,ClOH- / M,H / M,H+ / M,H2 / M,H2O / M,H2O2 / M,HCl / M,HClO / M,HClO2 / M,HO2 / M,HO2- / M,HO3 / M,O / M,O- / M,O2 / M,O2- / M,O3 / M,O3- / M,O4 / M,OH / M,OH- / M,eh- / M
1.6215244109094714e-07,8.760244525020564e-15,2.224822357114581e-12,0.0002764637906203451,0.01972238551120838,5.753479688473125e-07,2.11225472708712e-09,1.1483887631845158e-06,5.9444341973412284e-18,9.133607097937444e-13,7.074373651507043e-101,3.989662321449039e-46,1.771992965605633e-76,1.9258642173014077e-96,4.954671739544945e-23,2.1614317734334376e-24,2.4761639602859275e-28,3.078932632888757e-54,6.437274355183089e-49,3.622298963028388e-74,5.632897861612251e-51,1.9757625757177199e-10,1.3372519446764462e-05,0.020280376330405473,3.787140490498139e-05,55.55962557780585,5.220969341004153e-05,1.4778342913916244e-15,7.82969095971167e-23,5.74853457392746e-49,1.7075312565988478e-05,2.5575924801052865e-10,4.931630360942989e-17,3.4914166923389924e-15,1.1042677833535288e-10,0.00024391296223996492,3.393110071413113e-08,2.245299470772652e-15,5.285842932879214e-14,3.47744457816854e-101,0.0002578007811755394,2.5679456196732993e-07,2.472860639523284e-06
1.6320001210262217e-07,9.059693260769014e-15,2.2854055062519307e-12,0.00027830635410877423,0.019720519572901857,5.870353474523403e-07,2.178281338301591e-09,1.1716924537633662e-06,6.367794463069076e-18,9.677997078915729e-13,1.0335742079400431e-100,4.789716556459125e-46,2.3670861759388516e-76,2.6364984153383045e-96,5.602041185265927e-23,2.3598314918212476e-24,2.621074857472634e-28,3.740437477913665e-54,7.778694288142691e-49,4.5098009993113555e-74,6.810638706402182e-51,2.0262968060916147e-10,1.3372579184002616e-05,0.020282242071754168,3.8117450341784075e-05,55.559623200764726,5.270866428439906e-05,1.5600378599441845e-15,8.444324289897691e-23,6.95499911271236e-49,1.7167649002936415e-05,2.5725575216760476e-10,5.053657035089901e-17,3.5424674576368234e-15,1.1098301516374988e-10,0.00024385710195613626,3.4047554588977417e-08,2.2846866459166073e-15,5.3108613470077913e-14,4.794455278838804e-101,0.00025910668827013207,2.5679302999558817e-07,2.472612726752151e-06
1.6435800674803678e-07,9.400165234771777e-15,2.3538000931753576e-12,0.00028034254740010115,0.019718457178276635,6.00135980033263e-07,2.25307852816518e-09,1.1978132407576034e-06,6.86699265940345e-18,1.0312727639927087e-12,1.5668390795733127e-100,5.853219332136563e-46,3.2522952650983525e-76,3.7212848885842616e-96,6.410123416807832e-23,2.5985037488512362e-24,2.7915249240474073e-28,4.630797919894601e-54,9.574215679346263e-49,5.735598181000706e-74,8.388010172796452e-51,2.0832176599873905e-10,1.3372651768175428e-05,0.020284304246775013,3.838939459873496e-05,55.55962057379649,5.326320394437533e-05,1.6563439848880518e-15,9.174282917550899e-23,8.57192717275149e-49,1.7269330491006832e-05,2.589072577656414e-10,5.191037654115389e-17,3.5994405915167546e-15,1.1159500164212574e-10,0.0002437957158137113,3.417576031208717e-08,2.3286787801615765e-15,5.33836685472674e-14,6.820021032226782e-101,0.00026054372227354877,2.5679123563079676e-07,2.47233923893527e-06
1.655160013934514e-07,9.750783509533466e-15,2.4237126645102103e-12,0.0002823781160116974,0.019716395025000097,6.134282773736545e-07,2.329808521150204e-09,1.2243153078153008e-06,7.400904745434863e-18,1.098370677516844e-12,2.367622210683897e-100,7.141687032210448e-46,4.4575207903882364e-76,5.238385108312225e-96,7.327203235072611e-23,2.8591506584720215e-24,2.9734350320309936e-28,5.723553003514611e-54,1.1765277025363386e-48,7.28094083883801e-74,1.0314049906120265e-50,2.1412632447186116e-10,1.337273123623917e-05,0.02028636617843587,3.866130045992747e-05,55.55961794749433,5.3820867085709056e-05,1.7586921043543803e-15,9.96086504979085e-23,1.0547640500119901e-48,1.737060440907948e-05,2.605558847492659e-10,5.331062007428106e-17,3.6569846818306894e-15,1.1220395898159284e-10,0.0002437347104174745,3.430341643448451e-08,2.3731470792026116e-15,5.365714968652333e-14,9.674996442092602e-101,0.0002619738979784775,2.567893352991089e-07,2.472066336184654e-06
1.6667399603886601e-07,1.011177243566226e-14,2.4951652677391474e-12,0.0002844130582816838,0.019714333112069393,6.269135718258074e-07,2.4085039345237003e-09,1.2512012854957285e-06,7.971635509861059e-18,1.1692696907787704e-12,3.5662557664687665e-100,8.700359064112931e-46,6.094471796842829e-76,7.354486829154182e-96,8.366971054595522e-23,3.143595845536262e-24,3.1675502522129276e-28,7.062559571550328e-54,1.4434877128066547e-48,9.225596315140581e-74,1.2662173869778853e-50,2.2004457621930792e-10,1.3372817593720255e-05,0.020288427867706803,3.893316800166485e-05,55.55961532185759,5.4381655519038925e-05,1.867443328840428e-15,1.080795925640636e-22,1.2957979398069715e-48,1.747147069963268e-05,2.622016359656228e-10,5.473758830258174e-17,3.715102529717063e-15,1.128098853064764e-10,0.0002436740860257233,3.443052306236496e-08,2.4180918070120354e-15,5.3929059034832074e-14,1.3688208033276578e-100,0.0002633972120295654,2.567873290027036e-07,2.471794018382625e-06
1.6783199068428063e-07,1.048335961777799e-14,2.568180101293045e-12,0.0002864473725513191,0.01971227143848142,6.405931943001502e-07,2.489197594883205e-09,1.2784738012518261e-06,8.58139833122545e-18,1.2441531041450989e-12,5.35481554603373e-100,1.0583107036902907e-45,8.312522428129985e-76,1.0298489680605354e-95,9.544710979899206e-23,3.453797613294908e-24,3.3746594962980913e-28,8.700713319968754e-54,1.76825758733815e-48,1.1668382646372796e-73,1.5520498203721813e-50,2.2607774088238065e-10,1.3372910845595008e-05,0.020290489315557925,3.9204997300520344e-05,55.55961269688557,5.494557080331284e-05,1.982978017479403e-15,1.1719686248578544e-22,1.5894029785462315e-48,1.7571929332309334e-05,2.6384451438234557e-10,5.6191568788081e-17,3.773796932200561e-15,1.1341277907789376e-10,0.00024361384286959484,3.455708033662015e-08,2.4635131942160903e-15,5.4199398820863774e-14,1.9314722271815325e-100,0.0002648136616018735,2.5678521675171074e-07,2.4715222853722606e-06
1.6898998532969524e-07,1.086577593714621e-14,2.642779514361171e-12,0.00028848105716493125,0.019710210003232906,6.544684742614045e-07,2.571922535105706e-09,1.3061354794252335e-06,9.232519768878914e-18,1.3232114966252316e-12,8.015520855829114e-100,1.2853993960332563e-45,1.1310948420963062e-75,1.438395225251362e-95,1.087747181218264e-22,3.7918576446145646e-24,3.5955977325868495e-28,1.0701727016352855e-53,2.162762970890365e-48,1.4731508382377065e-73,1.8994632186461763e-50,2.3222703744638564e-10,1.3373010996295094e-05,0.020292550522959314,3.947678843332939e-05,55.55961007257755,5.551261424801023e-05,2.1056966443760983e-15,1.2700410615216177e-22,1.946503138743588e-48,1.7671980303669204e-05,2.654845230857675e-10,5.767284928293169e-17,3.833070681873912e-15,1.140126388607678e-10,0.00024355398115330043,3.468308843250255e-08,2.5094114384955804e-15,5.446817138525366e-14,2.718272809305768e-100,0.00026622324439615474,2.567829985644076e-07,2.4712511369577797e-06
1.7014797997510986e-07,1.1259255574297666e-14,2.718986006700939e-12,0.00029051411046984905,0.01970814880532046,6.6854073972475e-07,2.656711991274112e-09,1.3341889412413395e-06,9.927444299394458e-18,1.4066429511880737e-12,1.1961755169085488e-99,1.5589095954215097e-45,1.5354988162634478e-75,2.0039298550537613e-95,1.2384254576177617e-22,4.160030173866073e-24,3.8312482911140735e-28,1.314221191440663e-53,2.641268378936802e-48,1.8565853909045755e-73,2.321096887369121e-50,2.384936841431919e-10,1.3373118049712906e-05,0.020294611490880944,3.97485414771818e-05,55.55960744893277,5.608278691538563e-05,2.236020695355082e-15,1.3754753031690094e-22,2.3801806306966667e-48,1.7771623636939216e-05,2.671216652793828e-10,5.918171771004863e-17,3.892926566582526e-15,1.1460946366662316e-10,0.00024349450105436239,3.4808547559288e-08,2.5557867050079303e-15,5.473537913270419e-14,3.8157189553126174e-100,0.000267625958634087,2.567806744667288e-07,2.470980572904938e-06
1.7130597462052448e-07,1.1664036031632669e-14,2.79682222844723e-12,0.00029254653081633514,0.019706087843740682,6.82811317251997e-07,2.7435993995827057e-09,1.3626368048043664e-06,1.0668739205166958e-17,1.4946532849816427e-12,1.7797237568821163e-99,1.8878632070767672e-45,2.079687061453589e-75,2.7848484570303827e-95,1.4086218341227339e-22,4.56073166103203e-24,4.082545263011617e-28,1.611418163458036e-53,3.220812044121855e-48,2.3357384519566788e-73,2.832056291382752e-50,2.4487889834404655e-10,1.337323200920688e-05,0.02029667222029261,4.002025650941402e-05,55.55960482595047,5.665608962273358e-05,2.374393596648979e-15,1.4887602966356124e-22,2.9060802048220967e-48,1.7870859381761876e-05,2.6875594428274677e-10,6.071846214398309e-17,3.9533673691120845e-15,1.1520325240863545e-10,0.00024343540272385263,3.493345795993585e-08,2.6026391267805705e-15,5.500102460429378e-14,5.342614918530163e-100,0.0002690218030534635,2.5677824449283e-07,2.4707105929414235e-06
1.724639692659391e-07,1.2080358156010348e-14,2.8763109799212816e-12,0.00029457831655751944,0.0197040271174902,6.972815319477656e-07,2.832618393220463e-09,1.391481685092464e-06,1.1459099619707376e-17,1.5874562845549212e-12,2.6401305597021997e-99,2.2829452727659066e-45,2.810343829278842e-75,3.860577925947611e-95,1.600690606494042e-22,4.996550995200287e-24,4.350475997819412e-28,1.9727986898739288e-53,3.9217180362375967e-48,2.9334977885720854e-73,3.4503700185197227e-50,2.5138389646927036e-10,1.3373352877606795e-05,0.02029873271216386,4.0291933607601456e-05,55.559602203629844,5.723252294467407e-05,2.5212816766422517e-15,1.6104131904478938e-22,3.542885908851935e-48,1.7969687613941806e-05,2.7038736352909713e-10,6.22833707920349e-17,4.0143958668791336e-15,1.1579400461789755e-10,0.00024337668628663335,3.505781991074727e-08,2.649968805143976e-15,5.526511037869107e-14,7.461791331507683e-100,0.000270410776903339,2.56775708684155e-07,2.470441196757254e-06
1.736219639113537e-07,1.2508466161323022e-14,2.9574752114391482e-12,0.0002966094660493333,0.01970196662556578,7.119527074556717e-07,2.9238027992354298e-09,1.4207261939528395e-06,1.2301353731566783e-17,1.6852739460922554e-12,3.905073490403812e-99,2.7567940562591965e-45,3.7891938045521894e-75,5.338859213824354e-95,1.8172492088236042e-22,5.470260242504233e-24,4.636083700567426e-28,2.411571703658859e-53,4.7681965283668385e-48,3.677981873609824e-73,4.1975255509451354e-50,2.5800989388498175e-10,1.3373480657219007e-05,0.020300792967463923,4.056357284955081e-05,55.559599581970055,5.781208721545752e-05,2.6771751611090993e-15,1.7409807098869759e-22,4.312880261370929e-48,1.8068108435190528e-05,2.720159265649711e-10,6.387673197560916e-17,4.076014831624672e-15,1.1638171983518802e-10,0.0002433183518415995,3.5181633721021235e-08,2.697775810134679e-15,5.552763915501954e-14,1.0395808065615887e-99,0.00027179287993913705,2.567730670900711e-07,2.470172384005178e-06
1.7477995855676832e-07,1.2948607651055812e-14,3.0403380231197353e-12,0.0002986399776504448,0.01969990636696437,7.268261659545203e-07,3.017186635379998e-09,1.450372940096901e-06,1.3198468148844358e-17,1.788336720669815e-12,5.759426716118189e-99,3.3243388458936115e-45,5.097674364250483e-75,7.36550173693317e-95,2.0612053077298867e-22,5.984825964357986e-24,4.940470131428386e-28,2.943535969254067e-53,5.789048525132731e-48,4.603680311654503e-73,5.099098704036563e-50,2.647581048078179e-10,1.3373615349831693e-05,0.020302852987161647,4.08351743132925e-05,55.55959696097026,5.8394782531287995e-05,2.8425892026928694e-15,1.8810405862159083e-22,5.2426016943791324e-48,1.816612197286964e-05,2.736416370482732e-10,6.549883411181082e-17,4.138227029110735e-15,1.1696639775184278e-10,0.00024326039946192298,3.5304899732708674e-08,2.7460601809082075e-15,5.578861372869487e-14,1.444814383341606e-99,0.0002731681124177193,2.567703197676198e-07,2.469904154301081e-06
1.7593795320218294e-07,1.3401033640831415e-14,3.1249226646924134e-12,0.0003006698497221943,0.01969784634068318,7.419032281545042e-07,3.112804106938228e-09,1.4804245290954178e-06,1.4153553427601664e-17,1.896883764590221e-12,8.470173158246541e-99,4.003192849297288e-45,6.843021345895207e-75,1.0137410440313381e-94,2.3357864439469e-22,6.543421130665695e-24,5.264798410988857e-28,3.5875605841862127e-53,7.018492009917742e-48,5.75283612395765e-73,6.185491926196039e-50,2.7162974221373457e-10,1.3373756956720067e-05,0.020304912772225413,4.110673807707306e-05,55.55959434062958,5.8980608752664055e-05,3.0180649454884132e-15,2.0312030416786935e-22,6.36361619789316e-48,1.8263728379732398e-05,2.7526449874647517e-10,6.71499656952759e-17,4.201035218820002e-15,1.1754803843222867e-10,0.00024320282919529856,3.5427618320064973e-08,2.794821926154935e-15,5.604803695977446e-14,2.003170077496091e-99,0.0002745364750924178,2.567674667811673e-07,2.469636507224389e-06
1.7709594784759755e-07,1.3865998580939964e-14,3.2112525353042046e-12,0.00030269908062853106,0.01969578654571977,7.571852132934101e-07,3.2106896035364193e-09,1.5108835633737029e-06,1.5169869768073686e-17,2.0111631948701355e-12,1.2421828932856342e-98,4.814109627747259e-45,9.166152571384254e-75,1.3919913790041322e-94,2.644572443588532e-22,7.149437653219963e-24,5.610295934372505e-28,4.366146347130634e-53,8.497128457060088e-48,7.177111081521485e-73,7.492798422416837e-50,2.7862601774415326e-10,1.3373905478651587e-05,0.02030697232362308,4.137826421934772e-05,55.55959172094711,5.956956550673628e-05,3.2041706256581408e-15,2.1921123319727633e-22,7.713420941498516e-48,1.8360927833663843e-05,2.768845155354701e-10,6.883041528024259e-17,4.264442153658461e-15,1.1812664214867793e-10,0.00024314564106419132,3.55497898893008e-08,2.84406102451594e-15,5.630591179726986e-14,2.7706995920165135e-99,0.0002758979692080336,2.567645082025128e-07,2.4693694423184784e-06
1.7825394249301217e-07,1.4343760378853946e-14,3.299351183326542e-12,0.00030472766873595075,0.019693726981072097,7.726734391328298e-07,3.31087769593751e-09,1.5417526422068105e-06,1.6250832882137908e-17,2.1314323499397936e-12,1.8166684815101683e-98,5.781512739965492e-45,1.2251864335354002e-74,1.906973906668756e-94,2.9915308352796796e-22,7.80649956575555e-24,5.978257397421831e-28,5.306091274500411e-53,1.027307204461925e-47,8.939588635316367e-73,9.063812225079274e-50,2.8574814161387276e-10,1.3374060915891161e-05,0.020309031642321916,4.164975281877289e-05,55.55958910192193,6.016165218968086e-05,3.401502708984088e-15,2.3644483478867494e-22,9.336501102244314e-48,1.8457720537419504e-05,2.7850169139812125e-10,7.054047146286566e-17,4.328450579661148e-15,1.187022093295578e-10,0.0002430888350660856,3.5671414878231284e-08,2.8937774250026485e-15,5.6562241283799395e-14,3.823320821451956e-99,0.00027725259649580226,2.567614441108644e-07,2.469102959091086e-06
1.7941193713842678e-07,1.4834580421728256e-14,3.389242306161611e-12,0.0003067556124134333,0.01969166764573859,7.883692219543783e-07,3.4134031328201485e-09,1.5730343617147476e-06,1.7400020035052497e-17,2.257958055597033e-12,2.649589964643714e-98,6.934109637448104e-45,1.6342007127788752e-74,2.6065431759505145e-94,3.381055523934347e-22,8.518476878112607e-24,6.370047938084892e-28,6.439271108361416e-53,1.2403267765324748e-47,1.1117183161215277e-72,1.0949207840077077e-49,2.9299732252251326e-10,1.337422326820635e-05,0.02031109072928853,4.19212039541988e-05,55.55958648355308,6.075686796908827e-05,3.6106870662187854e-15,2.5489282777662943e-22,1.1285564855385185e-47,1.855410671836279e-05,2.801160304226663e-10,7.22804228637743e-17,4.393063235700987e-15,1.1927474064647943e-10,0.00024303241117373543,3.579249375592376e-08,2.9439710474133497e-15,5.6817028539374427e-14,5.263628505011413e-99,0.00027860035916832805,2.567582745926507e-07,2.468837057014724e-06
1.805699317838414e-07,1.533872359888532e-14,3.480949750048261e-12,0.00030878291003238193,0.019689608538718227,8.042738765559162e-07,3.5183008375435517e-09,1.6047313148576992e-06,1.8621176264514747e-17,2.3910168962589976e-12,3.853985118673063e-98,8.305602403173145e-45,2.1752473552612632e-74,3.554757134809052e-94,3.8180089909736105e-22,9.289500132613553e-24,6.787106396195984e-28,7.803550865181877e-53,1.4955028487489248e-47,1.3803534480279154e-72,1.320891652801419e-49,3.0037476756679417e-10,1.3374392534872577e-05,0.020313149585488802,4.2192617704662125e-05,55.5595838658396,6.135521178636617e-05,3.832380187105708e-15,2.7463083324900234e-22,1.3622985061523326e-47,1.8650086628201157e-05,2.817275368012663e-10,7.405055811087084e-17,4.458282853200733e-15,1.198442370037342e-10,0.00024297636933541625,3.591302702234415e-08,2.9946417827470935e-15,5.707027676219968e-14,7.22996311610012e-99,0.00027994125991448904,2.567549997414454e-07,2.4685717355270896e-06
1.818622902783142e-07,1.5917424259826943e-14,3.5854722530070363e-12,0.0003110446731766857,0.019687310778793855,8.222722140401601e-07,3.6382141514329193e-09,1.6405995880873922e-06,2.0073817752393213e-17,2.5475808307286317e-12,5.83691065076122e-98,1.0143409572931864e-44,2.9859362121833793e-74,5.012590869396113e-94,4.368280481127747e-22,1.0225121079232055e-23,7.284254648835663e-28,9.654401051388848e-53,1.8398626785723826e-47,1.7542811680322805e-72,1.626008257405963e-49,3.0876115847432163e-10,1.3374589604619772e-05,0.020315447062550052,4.249547995194123e-05,55.55958094516152,6.202667427131258e-05,4.095412191524528e-15,2.9828019028052305e-22,1.6781071852236074e-47,1.8756723853137655e-05,2.8352268921519317e-10,7.606207921873053e-17,4.531790027834699e-15,1.2047623060973397e-10,0.00024291427590618903,3.604690234921953e-08,3.051755114597395e-15,5.735109652578175e-14,1.0276224226846006e-98,0.0002814296488522774,2.567512206531154e-07,2.468276313204669e-06
1.83154648772787e-07,1.6513431968403667e-14,3.692320493941671e-12,0.0003133056273554793,0.019685013300603873,8.405341659124509e-07,3.7611749335128115e-09,1.6769918665812996e-06,2.1626699010734623e-17,2.713052824773537e-12,8.811310762942919e-98,1.2368235090256789e-44,4.0884944419316005e-74,7.049121833863661e-94,4.992647278972831e-22,1.1246336751410326e-23,7.816990976666366e-28,1.1924043904361736e-52,2.2598275788712766e-47,2.2252683447434022e-72,1.9983283314977435e-49,3.173104800113602e-10,1.3374795282459708e-05,0.02031774425472805,4.279829584430216e-05,55.55957802529705,6.270202909898093e-05,4.375888158385427e-15,3.2375275340093618e-22,2.0637269734034021e-47,1.886285581919059e-05,2.8531432496392144e-10,7.811195573416983e-17,4.606060355386781e-15,1.2110444731605223e-10,0.00024285265809928836,3.618009954624058e-08,3.1094622992568858e-15,5.763000814940123e-14,1.4565666586979136e-98,0.0002829095001056042,2.5674731064556087e-07,2.4679816123973293e-06
1.8444700726725982e-07,1.7127130592696957e-14,3.8015282751109004e-12,0.00031556577031507536,0.019682716102759838,8.590615532217688e-07,3.887232469448631e-09,1.7139117406894942e-06,2.328582649294439e-17,2.8878629947271924e-12,1.3258331124747387e-97,1.5057469630045964e-44,5.5843071210773985e-74,9.886437284443023e-94,5.700390216170427e-22,1.2360184912146079e-23,8.387672745935483e-28,1.4702706559001591e-52,2.771192651347782e-47,2.817415467822038e-72,2.4519371729934165e-49,3.260244022357866e-10,1.3375009565262084e-05,0.02032004116336162,4.310106549236515e-05,55.55957510624473,6.338127382237933e-05,4.674867604628723e-15,3.5117255664584066e-22,2.5338437415003975e-47,1.8968482981194323e-05,2.871024503198172e-10,8.020058874023789e-17,4.681097597176585e-15,1.217288892582425e-10,0.00024279151573716162,3.6312619441420034e-08,3.167763062010363e-15,5.79070164339294e-14,2.0589166279756834e-98,0.0002843808194659341,2.567432698797435e-07,2.467687632173704e-06
1.8573936576173262e-07,1.7758909581191043e-14,3.913129628387594e-12,0.00031782509980515734,0.019680419183874587,8.778561946905912e-07,4.01643629443909e-09,1.751362795828946e-06,2.505751093484044e-17,3.072458469979827e-12,1.9886039093295921e-97,1.8303169045337194e-44,7.608748547817806e-74,1.3829069096631194e-93,6.501866131838399e-22,1.3574216250778438e-23,8.998795224516859e-28,1.8099080893331344e-52,3.3928872481205873e-47,3.5605419423431956e-72,3.003724194254294e-49,3.3490459216793154e-10,1.3375232449167416e-05,0.02032233778978805,4.3403789006992436e-05,55.55957218800307,6.406440565962273e-05,4.993466218522613e-15,3.80670934499114e-22,3.1060780407075806e-47,1.907360582999841e-05,2.888870717067753e-10,8.232837922250353e-17,4.756905501129091e-15,1.223495589620885e-10,0.00024273084860595477,3.644446290836366e-08,3.226657086208865e-15,5.818212628720183e-14,2.9025163008408924e-98,0.00028584361342969905,2.567390985270995e-07,2.4673943715511668e-06
1.8703172425620543e-07,1.8409164001565128e-14,4.027158814918871e-12,0.0003200836135786808,0.01967812254256235,8.969199067084012e-07,4.1488361875091355e-09,1.7893486124753432e-06,2.6948379845302926e-17,3.2673039126890757e-12,2.973327841080439e-97,2.2214681295863637e-44,1.034215452643825e-73,1.9293552558092706e-93,7.4086226868620595e-22,1.489652690086871e-23,9.652998409620822e-28,2.2243932279618815e-52,4.147564341533858e-47,4.491479358043919e-72,3.6739119558131356e-49,3.4395271365201984e-10,1.337546392959613e-05,0.020324634135342978,4.370646649927597e-05,55.55956927057054,6.475142149820043e-05,5.3328583431104895e-15,4.1238688304802583e-22,3.8015408978393657e-47,1.9178224892001795e-05,2.9066819569800226e-10,8.449572804149414e-17,4.833487801304937e-15,1.229664591612111e-10,0.0002426706564559582,3.6575630865648585e-08,3.286144013985882e-15,5.845534274775263e-14,4.0808936199149354e-98,0.00028729788918925825,2.567347967696008e-07,2.4671018294965564e-06
1.8832408275067823e-07,1.9078294579457254e-14,4.143650324785422e-12,0.00032234130939177584,0.01967582617743886,9.162545033252064e-07,4.284482165786404e-09,1.827872766154923e-06,2.89653903714389e-17,3.4728820480738764e-12,4.4319392092546465e-97,2.692171073509837e-44,1.4024196000175758e-73,2.6848138178814247e-93,8.433524170514227e-22,1.6335792665877812e-23,1.0353074120903176e-27,2.729429674659452e-52,5.062293591538089e-47,5.655642388906797e-72,4.486678588340333e-49,3.531704272212192e-10,1.337570400125766e-05,0.020326930201360283,4.400909808052533e-05,55.5595663539456,6.544231789926065e-05,5.694279543983307e-15,4.464674351455012e-22,4.645488104672227e-47,1.9282340728685652e-05,2.924458290129395e-10,8.670303590558921e-17,4.910848217436719e-15,1.2357959307325206e-10,0.00024261093900205418,3.6706124276200495e-08,3.3462234469868475e-15,5.872667094360087e-14,5.722649530659851e-98,0.0002887436546238229,2.5673036479927616e-07,2.466810004926908e-06
1.8961644124515104e-07,1.976670773719898e-14,4.262638876660024e-12,0.00032459818500365156,0.019673530087121468,9.358617962450648e-07,4.423424478762267e-09,1.8669388274363105e-06,3.111584255540737e-17,3.6896942056914625e-12,6.585980129318539e-97,3.2577895323389846e-44,1.897265924889094e-73,3.726614179597653e-93,9.590889484080288e-22,1.7901305066533855e-23,1.110197337300255e-27,3.343855827672545e-52,6.169376567822337e-47,7.108932928066123e-72,5.4708903205231685e-49,3.625593899646463e-10,1.3375952658159573e-05,0.020329225989171987,4.431168386225569e-05,55.559563438126645,6.613709110191129e-05,6.079029265633864e-15,4.830680503309335e-22,5.668090747849649e-47,1.9385953936144952e-05,2.9421997851584417e-10,8.895070334438384e-17,4.988990454471548e-15,1.2418896392959208e-10,0.00024255169592416582,3.68359441466693e-08,3.4068949470747045e-15,5.899611615440371e-14,8.004167000942079e-98,0.00029018091829034867,2.5672580281861257e-07,2.4665188967101854e-06
1.9090879973962384e-07,2.047481563252049e-14,4.3841594174652335e-12,0.0003268542381765012,0.01967123427022924,9.557435948196202e-07,4.5657136025387445e-09,1.906550361922363e-06,3.340739299388655e-17,3.918260871910641e-12,9.757557484159507e-97,3.9364979518534163e-44,2.5608019271314932e-73,5.159742968483738e-93,1.0896643445712e-21,1.9603009302050485e-23,1.190281403788409e-27,4.0902265273547215e-52,7.507304784708462e-47,8.92005318762761e-72,6.6609627304063635e-49,3.721212553993464e-10,1.337620989361672e-05,0.020331521500108155,4.461422395617597e-05,55.559560523112054,6.683573702753543e-05,6.488473579333044e-15,5.223530200558456e-22,6.90534164120959e-47,1.9489065144618913e-05,2.9599065121132554e-10,9.123913068252317e-17,5.067918202119917e-15,1.2479457574496145e-10,0.00024249292686770734,3.696509152680441e-08,3.468158037072853e-15,5.926368370269425e-14,1.1166774788877527e-97,0.0002916096894143973,2.567211110394928e-07,2.4662285036660164e-06
1.9220115823409665e-07,2.1203036197226365e-14,4.508247122030273e-12,0.0003291094666754096,0.019668938725383073,9.759017060416464e-07,4.711400234063634e-09,1.9467109302420197e-06,3.5848068903850466e-17,4.159122253575552e-12,1.4413654932435979e-96,4.749767311658416e-44,3.448535691063615e-73,7.126398667553169e-93,1.2368482493785917e-21,2.1451544191693262e-23,1.275888880290319e-27,4.995526298969775e-52,9.121883529439823e-47,1.117329540624028e-71,8.097871539932905e-49,3.818576733421666e-10,1.3376475700260392e-05,0.020333816735496786,4.491671847417699e-05,55.55955760890017,6.753825128411995e-05,6.9240480239221515e-15,5.644958885215839e-22,8.400119771492683e-47,1.9591675018020496e-05,2.977578542453962e-10,9.356871801400889e-17,5.14763513441085e-15,1.2539643204632934e-10,0.00024243463144403568,3.7093567508828354e-08,3.530012201441061e-15,5.952937912469282e-14,1.5539866029861645e-97,0.0002930299778809739,2.567162896845424e-07,2.465938824566422e-06
1.9349351672856945e-07,2.195179317584221e-14,4.6349373927471145e-12,0.0003313638682682614,0.01966664345120579,9.963379345385982e-07,4.860535285355298e-09,1.987424088042146e-06,3.844628259836072e-17,4.412838852854941e-12,2.1229375566601274e-96,5.722929951997807e-44,4.6335984920582066e-73,9.818725878501236e-93,1.402605595133523e-21,2.3458284166216606e-23,1.3673673430657027e-27,6.091964770510491e-52,1.1067548165912233e-46,1.3971923753552708e-71,9.830337075388965e-49,3.917702897890405e-10,1.33767500700475e-05,0.02033611169666372,4.521916752831985e-05,55.55955469548931,6.82446291705951e-05,7.387260540962224e-15,6.096798894473457e-22,1.0203438322632849e-46,1.969378425346514e-05,2.9952159489673895e-10,9.593986517696141e-17,5.228144909253292e-15,1.2599453795217735e-10,0.0002423768092309029,3.722137322681126e-08,3.592456887061289e-15,5.979320788585048e-14,2.1571962463304715e-97,0.00029444179422533903,2.567113389845189e-07,2.4656498581365557e-06
1.9478587522304226e-07,2.2721516164232057e-14,4.7642658592257646e-12,0.00033361744072565164,0.019664348446322248,1.0170540825661709e-06,5.013169877719559e-09,2.0286933859793863e-06,4.12108463797873e-17,4.679992053381518e-12,3.117796099778569e-96,6.88583541698911e-44,6.212116197486211e-73,1.3495766129728868e-92,1.589116418308554e-21,2.5635383395619873e-23,1.46508353290704e-27,7.417980996184526e-52,1.3408904012520566e-46,1.7442229472082815e-71,1.1916210588939225e-48,4.018607467899376e-10,1.3377032994269769e-05,0.02033840638493254,4.552157123082434e-05,55.559551782877755,6.895486568118371e-05,7.879694506508073e-15,6.580983992176304e-22,1.2375906251085234e-46,1.979539358079887e-05,3.0128188058525507e-10,9.835297172885528e-17,5.3094511680037584e-15,1.265888967351842e-10,0.00024231945977290956,3.734850985604266e-08,3.655491503832365e-15,6.005517584146005e-14,2.9872360566675117e-97,0.00029584514962380703,2.567062591822194e-07,2.465361603055431e-06
