time / s,Au / M,Au(I)Cl2- / M,Au(II)Cl4^2- / M,Au(III)Cl4- / M,Au2Cl6^2- / M,Cl / M,Cl- / M,Cl2 / M,Cl2- / M,Cl2O / M,Cl2O2 / M,Cl2O3 / M,Cl2O4 / M,Cl3- / M,ClO / M,ClO- / M,ClO2 / M,ClO2- / M,ClO3 / M,ClO3- / M,ClOH- / M,H / M,H+ / M,H2 / M,H2O / M,H2O2 / M,HCl / M,HClO / M,HClO2 / M,HO2 / M,HO2- / M,HO3 / M,O / M,O- / M,O2 / M,O2- / M,O3 / M,O3- / M,O4 / M,OH / M,OH- / M,eh- / M
0.0008063907157276446,9.832995481125731e-05,0.00017091713656516605,0.00018803773424618997,0.007625282252709937,0.0059587164608337255,1.1549506411832563e-07,0.008324629857377969,0.0016261227646132315,4.293155431207578e-05,2.2022769459554463e-12,1.858771862854182e-06,1.2907851474415213e-11,8.40688428926659e-22,0.0002289859714186655,8.297134293028412e-06,5.731064718007944e-10,1.1695422953067077e-10,8.999614202715327e-05,1.5929303282692844e-22,1.5544976860788303e-08,2.693872765038219e-08,2.1141792626367507e-07,0.028776322055352993,0.0005866482439552139,55.55302350910416,0.00189667333029181,3.5034235816026564e-06,6.134386085862984e-05,0.00013587380102967944,4.248332177291731e-06,7.110427699238664e-12,7.132678141916318e-12,2.0299568505221745e-13,9.56841761832156e-15,0.0015772783898154446,4.437923065191704e-09,7.793926034321453e-11,5.583289777745474e-17,4.5683705897943087e-23,5.0075396691303945e-06,1.2594122532266932e-09,2.1989493745365e-08
0.0008167429084524248,0.00010166248232162325,0.00017377573171686072,0.00018691226309391912,0.007527086376625942,0.006005281573120828,1.1426492738167536e-07,0.008425094490047627,0.0016288299506987181,4.3019863777005654e-05,2.2482618351549803e-12,1.8586571946995332e-06,1.3009185623519355e-11,8.592483516993872e-22,0.0002298128044319845,8.29667043519545e-06,5.770551559096489e-10,1.1786588559806823e-10,9.081426410877908e-05,1.618253848528423e-22,1.588477208598346e-08,2.6841104650618893e-08,2.1168269303231788e-07,0.02887406215811195,0.0005940974659886789,55.552953235211994,0.0019092332712797927,3.5473425562137573e-06,6.24240161168657e-05,0.0001375746828273565,4.288582937728585e-06,7.1292346314129776e-12,7.206316965059511e-12,2.0221544252073064e-13,9.383497211412563e-15,0.0015967939267330401,4.464762722995188e-09,7.850296829550745e-11,5.577430847515798e-17,4.6730544146059025e-23,4.931525065683647e-06,1.255509785373593e-09,2.192460931438583e-08
0.000827095101177205,0.00010505300528830048,0.000176624143730962,0.00018579013788425268,0.00743019627496631,0.006051168219065088,1.1306446556887654e-07,0.008525494179159461,0.0016310615950554917,4.3107014973912226e-05,2.2931454446908474e-12,1.8580286857942596e-06,1.3103157434416378e-11,8.774924662729369e-22,0.00023062409895530312,8.295065106772557e-06,5.807386302844677e-10,1.1872748402812898e-10,9.160401389976183e-05,1.6431946086165358e-22,1.6224126790008923e-08,2.674556889625536e-08,2.1193740012743126e-07,0.02897163760126484,0.0006015478816174646,55.55288307670313,0.001921782342936774,3.5920098083417736e-06,6.34891024516314e-05,0.00013924003761007757,4.3297425774241865e-06,7.1479448162419024e-12,7.279913160789096e-12,2.014484844481814e-13,9.204286730094399e-15,0.001616333154326982,4.492273563926015e-09,7.906237911594536e-11,5.571506976933654e-17,4.7760590582184665e-23,4.857701662698932e-06,1.2516386049344076e-09,2.1860155664356162e-08
0.0008400959619567688,0.00010939277703641684,0.00018018622666734688,0.00018438586199770191,0.007310347143229773,0.0061078439955343814,1.1159740683859915e-07,0.008651477248311373,0.001633205286195055,4.3214827928746824e-05,2.347893806307084e-12,1.8565337138460457e-06,1.3210877979450816e-11,8.999377202437059e-22,0.00023162090899716157,8.29148072187948e-06,5.849956792009626e-10,1.1973965820757303e-10,9.25562676968526e-05,1.673970148847729e-22,1.6649520376262927e-08,2.6628491808640325e-08,2.1224317378151688e-07,0.02909393376250765,0.0006109060877791667,55.5527951370282,0.0019375271339945306,3.6491594789572505e-06,6.480439702751824e-05,0.0001412813653808591,4.382712501762985e-06,7.171311687390867e-12,7.372287131578463e-12,2.0050384502847484e-13,8.986971630645092e-15,0.0016409015378331124,4.5277580626783824e-09,7.975894523424731e-11,5.563970394511843e-17,4.9029239321814254e-23,4.767969909154035e-06,1.246821261291061e-09,2.1779824417424676e-08
0.0008530968227363326,0.00011382309136381087,0.00018373070231176124,0.00018298734797838346,0.007192513809167385,0.00616347252458933,1.1017385148178046e-07,0.008777329272426684,0.0016346328352603477,4.332082278377088e-05,2.4007752787588116e-12,1.8542790576587288e-06,1.3307312298790019e-11,9.218419770949053e-22,0.00023259308917263335,8.286205761110993e-06,5.888505566650184e-10,1.206753357886766e-10,9.346525520209522e-05,1.7041329569144515e-22,1.7073849070762207e-08,2.6514561771811325e-08,2.125334309289057e-07,0.02921594438718374,0.0006202658724211464,55.552707392742654,0.0019532555614520126,3.7074763145925935e-06,6.609377227004738e-05,0.00014326719236412786,4.4370987731414095e-06,7.194541081944832e-12,7.46461245794989e-12,1.995795387471018e-13,8.777899794786855e-15,0.00166549891641799,4.564266126783641e-09,8.044898402216389e-11,5.556316747824613e-17,5.026884060704611e-23,4.681415113806755e-06,1.2420532019635957e-09,2.1700179217538787e-08
0.0008660976835158965,0.00011834338537175934,0.00018725677971013122,0.0001815948559945498,0.007076671750686168,0.0062180666141186955,1.087920468595485e-07,0.008903034715358724,0.00163536291027684,4.342500341828169e-05,2.4517281447229785e-12,1.8512920041139826e-06,1.3392665042690044e-11,9.431844537322708e-22,0.000233540555344016,8.279297892463684e-06,5.923126581157613e-10,1.2153597572740002e-10,9.433183105645482e-05,1.7336792815347726e-22,1.7496918295692947e-08,2.640369835277328e-08,2.1280837819474826e-07,0.029337655536322168,0.0006296270686283944,55.552619851088,0.001968967964652052,3.7669541370780753e-06,6.735612217885237e-05,0.00014519789289497444,4.492894462648767e-06,7.217641067894221e-12,7.556899080520804e-12,1.9867522326625848e-13,8.576678401586811e-15,0.0016901206772775516,4.601781232399121e-09,8.113261356807176e-11,5.548539072240856e-17,5.1478144025227776e-23,4.597893045442904e-06,1.237334359966558e-09,2.1621223117511015e-08
0.0008790985442954603,0.00012295306429069953,0.00019076371649437763,0.00018020863887030115,0.006962796306135099,0.0062716391371047606,1.0745036051803301e-07,0.009028578351973498,0.001635414022653432,4.352737296927287e-05,2.500698121000303e-12,1.8475991605681018e-06,1.3467155624658528e-11,9.639465127781744e-22,0.0002344632150255908,8.270812368160606e-06,5.953916267277266e-10,1.2232309038120276e-10,9.515686530390066e-05,1.7626061960231046e-22,1.7918541563634916e-08,2.6295818062501586e-08,2.130682298726139e-07,0.029459053612796916,0.000638989511564337,55.552532519126835,0.001984664625545268,3.827587524781626e-06,6.859040760308992e-05,0.00014707389057757445,4.5500944633983255e-06,7.240619497671482e-12,7.649156699392549e-12,1.9779055865952379e-13,8.382937516654005e-15,0.0017147622524790206,4.640288883607189e-09,8.180993780783549e-11,5.540630141337892e-17,5.2656021768625396e-23,4.517267325006104e-06,1.2326646458427116e-09,2.1542958709678144e-08
0.0008920994050750241,0.00012765150321050736,0.00019425081723021447,0.0001788289419208052,0.006850862694578822,0.006324203021529825,1.0614719122427929e-07,0.009153945281860998,0.001634804513530052,4.362793422824348e-05,2.547638122918851e-12,1.8432264984182382e-06,1.3531016281591163e-11,9.84111576845762e-22,0.00023536096940182964,8.260802375855549e-06,5.980972849605382e-10,1.2303823883739482e-10,9.594123975815146e-05,1.790911523153877e-22,1.8338540311712133e-08,2.619083937387003e-08,2.1331320743785566e-07,0.02958012537195382,0.0006483530386912888,55.552445403733685,0.002000345776193554,3.889371769969375e-06,6.979565528598286e-05,0.00014889565273096934,4.608695355372277e-06,7.263484020311922e-12,7.741394808299544e-12,1.9692520682497745e-13,8.196326495541025e-15,0.0017394191261149428,4.679776467213594e-09,8.248104731811388e-11,5.5325841139095426e-17,5.38014640669307e-23,4.439408460208502e-06,1.2280439478641955e-09,2.1465388133409934e-08
0.0009076226629185287,0.0001333768717704803,0.0001983875911378763,0.00017719043054578016,0.006719720787409009,0.0063856621595684265,1.0463962539435324e-07,0.009303383873179655,0.0016332367431022893,4.3745640807257194e-05,2.6009708031601902e-12,1.8371501919894084e-06,1.3593682878831585e-11,1.0073867974805072e-21,0.00023640013735198515,8.246924327073639e-06,6.00852806197055e-10,1.2380010042717182e-10,9.682577943992772e-05,1.8238923495824837e-22,1.8837660660960906e-08,2.6069178860867084e-08,2.135865501387469e-07,0.029724241829045456,0.0006595344529410105,55.55234167938149,0.002019049292297313,3.9646451949914075e-06,7.119544590558016e-05,0.0001510005366831058,4.6804985138318265e-06,7.290645868887604e-12,7.851516186871203e-12,1.9591679136601812e-13,7.982389338375333e-15,0.0017688736976184726,4.7281939886584026e-09,8.327433155240135e-11,5.522788592877714e-17,5.512541353244093e-23,4.3498975317732065e-06,1.2225907703225735e-09,2.137367864022716e-08
0.0009231459207620333,0.0001392266888156382,0.00020249413511701955,0.0001755619429974192,0.006591269335931322,0.0064457239485693,1.0318234808513455e-07,0.00945252565462452,0.0016307835630177678,4.386077663496316e-05,2.6512965838006834e-12,1.8301825020616362e-06,1.3641973612698487e-11,1.0297688038661798e-21,0.00023740346850299263,8.23102860963233e-06,6.031074575337327e-10,1.2446441391522785e-10,9.765514425735312e-05,1.8559835007805682e-22,1.9333945152795382e-08,2.595140273115446e-08,2.138394110386614e-07,0.02986785347216651,0.0006707169174900292,55.5522382842841,0.002037731213732308,4.041548245171758e-06,7.255112245510895e-05,0.00015302974677220048,4.7542964747777135e-06,7.317668345949353e-12,7.96163866738038e-12,1.9493486496901815e-13,7.777615304906625e-15,0.001798336262294322,4.777978130100288e-09,8.405897652043142e-11,5.51278154762983e-17,5.640052311283082e-23,4.263959736168958e-06,1.2172070187582794e-09,2.1282962778296092e-08
0.000938669178605538,0.00014519974163733766,0.0002065695090003658,0.00017394385277174796,0.006465465722697999,0.006504410586946274,1.0177322907722445e-07,0.009601347212604906,0.0016274751022935432,4.397334492272738e-05,2.69857249295727e-12,1.8223639269244178e-06,1.3676335254947832e-11,1.0512398556240844e-21,0.0002383707772856383,8.21319441811667e-06,6.048784680333898e-10,1.25033995403306e-10,9.843086113095843e-05,1.8871847197526728e-22,1.982713210117383e-08,2.5837374265388206e-08,2.1407219859293083e-07,0.030010939818101757,0.0006819001706960458,55.552135229006254,0.0020563917261110986,4.120076798019052e-06,7.386138925696004e-05,0.00015498426969428572,4.830092333474346e-06,7.344563523998325e-12,8.071777648860169e-12,1.9397886909601408e-13,7.581509466321828e-15,0.0018277994958847599,4.829116961987949e-09,8.483506974308711e-11,5.5025534720042676e-17,5.76256772746174e-23,4.181410609753522e-06,1.2118923911864935e-09,2.1193241770980837e-08
0.0009512615281160195,0.0001501347017983549,0.00020985192995649977,0.00017263915448511457,0.00636533053063123,0.0065510218415643995,1.0066397185548261e-07,0.009721819262878913,0.0016241834565544578,4.4062775895698364e-05,2.7346603667658615e-12,1.8154235193610365e-06,1.369429270873872e-11,1.0679778413121936e-21,0.0002391288603889196,8.197355627940793e-06,6.059717014711912e-10,1.2542840676640447e-10,9.902175656665705e-05,1.9118416418847967e-22,2.0224755553398192e-08,2.5747537389182355e-08,2.142465752490959e-07,0.03012661089450452,0.0006909723444270317,55.55205188796879,0.0020715133572161383,4.184970723964674e-06,7.489010020789521e-05,0.00015651561060237539,4.8930490848785495e-06,7.366295281821086e-12,8.161144168713438e-12,1.9322203931120755e-13,7.42847574564878e-15,0.0018516953978423487,4.871589383970043e-09,8.545839460054384e-11,5.494089865732594e-17,5.858217701263624e-23,4.116816545292389e-06,1.2076317508969662e-09,2.1121191882664777e-08
0.000963853877626501,0.00015514923405903026,0.00021311285243451873,0.00017134171573822188,0.006266886812660917,0.006596754692553656,9.958380255402078e-08,0.00984205392302054,0.0016203641780679293,4.41505216056518e-05,2.7687100471689992e-12,1.8079693687099758e-06,1.3703636707008471e-11,1.0841007697665716e-21,0.00023986301885242504,8.18032990661699e-06,6.067672452958909e-10,1.2576388835872963e-10,9.957916358408443e-05,1.9359142487317823e-22,2.06200526978755e-08,2.5660010980861975e-08,2.1440824415915784e-07,0.03024191317116153,0.0007000447354257749,55.55196878241584,0.0020866210370914092,4.250931592689464e-06,7.588759333686286e-05,0.00015799906078868323,4.957329044700209e-06,7.387957175569256e-12,8.250539658897717e-12,1.9248161508949545e-13,7.280604249412608e-15,0.0018755832687960125,4.914944082670611e-09,8.607616159782808e-11,5.485473689154692e-17,5.950479487937219e-23,4.054249845827108e-06,1.203416173310649e-09,2.1049796714173e-08
0.0009764462271369825,0.0001602426280713381,0.0002163518876804079,0.0001700517119167089,0.0061701117728830464,0.006641620999724249,9.853174807653834e-08,0.009962039784568801,0.0016160326872646038,4.4236583751183786e-05,2.8007154120181346e-12,1.8000212818556322e-06,1.3704620626141488e-11,1.0996038130293556e-21,0.0002405731551701405,8.162154550431263e-06,6.072742527612742e-10,1.260419736626752e-10,0.00010010388668360222,1.9594037018451217e-22,2.1012904335148812e-08,2.5574726349780897e-08,2.1455743441292313e-07,0.03035683683385907,0.000709117213089798,55.55188591735173,0.0021017147990710556,4.3179591375671295e-06,7.685335588012736e-05,0.00015943521046292433,5.022938082936605e-06,7.409555257004159e-12,8.339972187275101e-12,1.917573078294699e-13,7.137673724188115e-15,0.0018994594323537295,4.959179012670999e-09,8.668838809114539e-11,5.4767012256266406e-17,6.039320453651383e-23,3.993627419441788e-06,1.1992454453609713e-09,2.0979055746168826e-08
0.000989038576647464,0.0001654141573125327,0.0002195686780566886,0.0001687693111898232,0.006074982632313143,0.006685632610563905,9.750671723516217e-08,0.010081765768202557,0.0016112041951804007,4.432096465847462e-05,2.8306748351661604e-12,1.7915985415900993e-06,1.3697499787667066e-11,1.1144833717714107e-21,0.00024125917353367348,8.142865559457929e-06,6.075018183875228e-10,1.262641968030374e-10,0.00010059672433998586,1.982311474746227e-22,2.14031970575122e-08,2.5491616985304304e-08,2.1469437743908515e-07,0.030471372402787526,0.0007181896496282178,55.55180329758994,0.002116794662726425,4.386053635377864e-06,7.778692581545311e-05,0.00016082466322200843,5.08988318398314e-06,7.431095465859144e-12,8.429449808805293e-12,1.9104883085875853e-13,6.999472243884793e-15,0.0019233202869236331,5.004293238017998e-09,8.729508353049368e-11,5.467770154972023e-17,6.124715119072838e-23,3.934869581655235e-06,1.1951193394956283e-09,2.0908968134588544e-08
0.0010016309261579454,0.0001706630803135969,0.00022276289579270596,0.00016749467452020075,0.005981476643248207,0.006728801353062644,9.650777092843465e-08,0.010201221126356996,0.0016058936988433954,4.440366627156484e-05,2.8585909347525127e-12,1.7827199105568277e-06,1.3682531291739066e-11,1.128737002290212e-21,0.00024192098023035114,8.122497635130868e-06,6.074589568393999e-10,1.2643208897935854e-10,0.00010105846715257068,2.0046393211931723e-22,2.1790823087128412e-08,2.541061802193495e-08,2.1481930664618824e-07,0.030585510731476438,0.0007272619201052438,55.55172092775208,0.0021318606363521504,4.455215910775658e-06,7.8687890691187e-05,0.00016216803428975777,5.158172550474882e-06,7.452583651704962e-12,8.518980579020725e-12,1.9035590152252867e-13,6.865799577438906e-15,0.0019471623074036421,5.0502870113292446e-09,8.789624983987764e-11,5.4586781409004576e-17,6.206644747038455e-23,3.877900880103478e-06,1.191037615210424e-09,2.0839532722760584e-08
0.0010142232756684267,0.0001759886418772308,0.00022593424173788466,0.00016622795569255807,0.005889571103415939,0.006771139028638192,9.553402826750429e-08,0.010320395442150243,0.0016001159771359184,4.448469063832887e-05,2.884470319050003e-12,1.7734036466819082e-06,1.3659973080519704e-11,1.142363343488346e-21,0.00024255848408249602,8.101084196640487e-06,6.071545874388098e-10,1.2654717406967467e-10,0.00010148989665451633,2.0263892448180402e-22,2.217568011484999e-08,2.53316652821666e-08,2.149324568626848e-07,0.030699243004275803,0.0007363339024689767,55.55163881226879,0.002146912719370301,4.525447327595053e-06,7.955588630458079e-05,0.00016346594837171106,5.227815529178947e-06,7.474025576170032e-12,8.608572568964534e-12,1.896782408883562e-13,6.736465795481963e-15,0.0019709820466590894,5.0971616662710094e-09,8.849188178514075e-11,5.449422632970312e-17,6.28509692849639e-23,3.822649536755365e-06,1.1870000199509054e-09,2.0770748058116582e-08
0.0010268156251789081,0.00018139007424108287,0.00022908244416389902,0.00016496930135005748,0.005799243369315537,0.006812657405464709,9.458455142762867e-08,0.010439278628881674,0.001593885586983944,4.456404040232848e-05,2.9083233368917583e-12,1.7636675447857649e-06,1.3630082891882607e-11,1.1553620456146334e-21,0.00024317159660185617,8.078657557096448e-06,6.065975227351985e-10,1.2661096632232444e-10,0.00010189178464551493,2.0475634687759884e-22,2.2557671147972527e-08,2.5254696030595908e-08,2.150340637945988e-07,0.030812560734696886,0.000745405477558695,55.5515569553811,0.002161950904120574,4.596749787898569e-06,8.03905950454111e-05,0.00016471903742811531,5.298822536815493e-06,7.495426911474157e-12,8.698233876306773e-12,1.8901557302101598e-13,6.611289320301251e-15,0.001994776137058312,5.144919523187659e-09,8.90819673115643e-11,5.4400015466381634e-17,6.36006518019714e-23,3.769046807832195e-06,1.1830062896573616e-09,2.0702612410108586e-08
0.0010394079746893895,0.00018686659817019856,0.00023220725762577548,0.00016371885106372536,0.005710470868733705,0.006853368212203296,9.365847604797658e-08,0.010557860930622904,0.0015872168603735188,4.4641718129384756e-05,2.9301638409398054e-12,1.7535289300366483e-06,1.3593117947922696e-11,1.167733705012485e-21,0.0002437602319868611,8.055248978987878e-06,6.05796458285831e-10,1.2662497014378098e-10,0.00010226489231074127,2.0681644111799604e-22,2.293670435956016e-08,2.5179650275090667e-08,2.1512436400137048e-07,0.030925455763415103,0.0007544765291074851,55.551475361141215,0.002176975177299041,4.669125732275014e-06,8.119174445573057e-05,0.0001659279391082063,5.371205130636782e-06,7.516793252632004e-12,8.78797263766763e-12,1.8836762565319036e-13,6.490097738782347e-15,0.0020185412915062887,5.193563972913653e-09,8.96664878347287e-11,5.4304134687235384e-17,6.431548568785371e-23,3.717027362326001e-06,1.179056148947301e-09,2.0635123771131293e-08
0.001052000324199871,0.0001924174240105088,0.00023530846185347657,0.00016247673738483003,0.005623231112757422,0.00689328313199688,9.275507546328239e-08,0.01067613291818589,0.0015801239026005873,4.471772596965908e-05,2.9500089555933505e-12,1.7430046066992423e-06,1.3549334589330174e-11,1.1794798003608804e-21,0.0002443243076772511,8.030888453980508e-06,6.047599539616097e-10,1.2659067508493235e-10,0.00010260996905280818,2.0881946657377776e-22,2.3312692935265133e-08,2.5106468582251626e-08,2.1520359471815292e-07,0.031037920252305257,0.0007635469437565896,55.55139403341458,0.002191985521940532,4.742578103776644e-06,8.195910621730624e-05,0.00016709329575235852,5.444976017466818e-06,7.538130126569825e-12,8.877797037789388e-12,1.8773413102238209e-13,6.372728143875241e-15,0.002042274303283022,5.243099456459924e-09,9.024541852982316e-11,5.420656552377823e-17,6.499551346776918e-23,3.6665292501470047e-06,1.1751493121249609e-09,2.0568279865371464e-08
0.0010645926737103523,0.00019804175271572502,0.00023838586066449345,0.00016124308592496895,0.00553750170731581,0.006932413796689499,9.187352783519702e-08,0.010794085485846601,0.0015726205899670425,4.479206686041233e-05,2.9678788481148495e-12,1.732110936345711e-06,1.3498987467231255e-11,1.190602630213852e-21,0.000244863744178788,8.005604911452975e-06,6.034964279472975e-10,1.265095516917661e-10,0.00010292775223748541,2.1076569822134415e-22,2.368555492757106e-08,2.5035091425892823e-08,2.152719928483621e-07,0.031149946680984923,0.0007726166110320743,55.55131297588265,0.0022069819186404864,4.817110359587479e-06,8.269249435565124e-05,0.00016821575267773,5.520148916712842e-06,7.559442985491246e-12,8.967715317917752e-12,1.871148246189978e-13,6.259024606709345e-15,0.0020659720467029056,5.293531267117668e-09,9.081872859074091e-11,5.410728683353677e-17,6.5640825997616e-23,3.6174929808379613e-06,1.171285484623564e-09,2.050207818469147e-08
0.0010771850232208337,0.00020373877683125757,0.00024143928090951448,0.0001600180154704415,0.005453260364185964,0.006970771781301409,9.101305936255081e-08,0.01091170985130314,0.00156472056787708,4.4864743908032135e-05,2.983796509662622e-12,1.7208638663867365e-06,1.3442329175130445e-11,1.2011052563568351e-21,0.0002453784646697654,7.979426500500011e-06,6.020141605624854e-10,1.263830570279237e-10,0.00010321896696010155,2.126554247583709e-22,2.4055213107197417e-08,2.4965463520825367e-08,2.1532979515736115e-07,0.03126152784464869,0.0007816854233165927,55.551232192044694,0.002221964346223916,4.892726513475138e-06,8.339176356558824e-05,0.0001692959566026951,5.596738657122157e-06,7.580737219693623e-12,9.057735787045695e-12,1.8650944566256346e-13,6.148838750176887e-15,0.0020896314777092795,5.344865702184771e-09,9.138638145115782e-11,5.4006288965179134e-17,6.625155913036611e-23,3.56986201190504e-06,1.16746436238981e-09,2.0436515982023235e-08
0.001089777372731315,0.00020950768146177416,0.0002444685714320142,0.00015880163803894725,0.005370484911666951,0.007008368598700155,9.017301061432645e-08,0.011028997549927836,0.0015564372502450596,4.4935759843167033e-05,2.997787534193945e-12,1.7092788749241647e-06,1.3379609546722414e-11,1.2109914454673717e-21,0.00024586839571067744,7.952380403385393e-06,6.003212776021629e-10,1.26212630953663e-10,0.00010348432538310535,2.144889464776622e-22,2.442159481506377e-08,2.48975317157721e-08,2.153772382018808e-07,0.03137265684692539,0.0007907532758591108,55.55115168522091,0.002236932783323703,4.969431082749295e-06,8.405680812443966e-05,0.00017033455470214727,5.674761186844037e-06,7.602018160349778e-12,9.14786682246957e-12,1.8591773787012348e-13,6.042029298682674e-15,0.0021132496331492615,5.397110042741154e-09,9.194833503930901e-11,5.3903565004465153e-17,6.682789039450371e-23,3.5235824252531368e-06,1.1636856326159274e-09,2.0371590279748245e-08
0.0011023697222417965,0.00021534764519366196,0.0002474736020645869,0.00015759405896517798,0.005289153304647994,0.007045215694564288,8.935268030615566e-08,0.011145940430761354,0.001547783818471545,4.500511760367361e-05,3.0098799117165877e-12,1.6973710051172162e-06,1.3311075717060533e-11,1.2202656143321734e-21,0.0002463334670910599,7.924492618414957e-06,5.984257353478343e-10,1.259996863350604e-10,0.00010372452591391516,2.1626657387664733e-22,2.4784631826750814e-08,2.4831239861275753e-08,2.1541455751759524e-07,0.031483327094632155,0.0007998200667456168,55.5510714585552,0.0022518872094827833,5.0472290369569435e-06,8.468756042970469e-05,0.0001713321942141448,5.754233473498995e-06,7.623291077092219e-12,9.2381168739137e-12,1.8533944882120786e-13,5.938461946575424e-15,0.0021368236306065365,5.450272364998052e-09,9.250454199482525e-11,5.3799094205204275e-17,6.737003589328512e-23,3.4786025855549264e-06,1.1599489757690608e-09,2.030729790117369e-08
0.0011149620717522779,0.00022125784097500186,0.0002504542626606324,0.00015639537710247109,0.005209243634034368,0.0070813244426137616,8.855136655058886e-08,0.011262530657377045,0.001538773220004593,4.507282061361593e-05,3.020103831584484e-12,1.6851549796142018e-06,1.3236972474534543e-11,1.2289327792067415e-21,0.0002467736105140297,7.895788481094184e-06,5.963353391674478e-10,1.257456155319866e-10,0.00010394025343339626,2.179886261603021e-22,2.5144260219208712e-08,2.4766535002712656e-08,2.154419873260106e-07,0.03159353229714431,0.0008088856968195918,55.550991515017344,0.0022668276049095234,5.1261258910092334e-06,8.528398866498323e-05,0.00017228952110191363,5.835173570286e-06,7.64456119422416e-12,9.32849447731314e-12,1.847743297194e-13,5.838009364021766e-15,0.0021603506691812682,5.504361654345181e-09,9.305494984354619e-11,5.3692862092248786e-17,6.787824733665664e-23,3.4348735617239354e-06,1.156254065406842e-09,2.024363547847215e-08
0.0011318608374075792,0.00022929815526719394,0.0002544158160995382,0.00015480090448893755,0.005104202356650607,0.00712864138374686,8.750486104506229e-08,0.011418425868221536,0.0015261420675015222,4.516108253371963e-05,3.0309445586166708e-12,1.6683017563551285e-06,1.3129194571100009e-11,1.2396199244826646e-21,0.0002473249904831155,7.856027952662485e-06,5.932371943197662e-10,1.2534243525079402e-10,0.00010419247236203978,2.2021283609711916e-22,2.5621416161056964e-08,2.468211389759319e-08,2.1546366541599866e-07,0.031740684956285785,0.0008210496594117819,55.55088468165393,0.0022868553384388815,5.2337419832146414e-06,8.603045934029422e-05,0.0001735120165743348,5.946134463732165e-06,7.673110065923736e-12,9.449995579019995e-12,1.84036216581087e-13,5.707883747017219e-15,0.002191845095983022,5.57842305802784e-09,9.378437568954954e-11,5.354753369129663e-17,6.850743605184707e-23,3.3780733540649886e-06,1.1513605612940307e-09,2.0159185020857897e-08
0.0011487596030628805,0.00023746143281311004,0.0002583331496616027,0.00015322282647304132,0.005001630549238941,0.00717467602090665,8.649011635171217e-08,0.011573655094828024,0.0015129206213884356,4.524637789566388e-05,3.03856131942836e-12,1.6509523940861145e-06,1.3012389644313025e-11,1.2492388322561101e-21,0.0002478312103179521,7.814898100230134e-06,5.898198339235745e-10,1.2487091450191316e-10,0.00010440340773765809,2.223383558888749e-22,2.6092193083887312e-08,2.4600345721414883e-08,2.154685134333167e-07,0.0318869756511446,0.0008332111330128422,55.55077836950462,0.002306857738047333,5.3433640577963405e-06,8.671522714856717e-05,0.0001746646167562355,6.0598228521487876e-06,7.701675589994403e-12,9.57176305200828e-12,1.8332080364091627e-13,5.582868657413381e-15,0.002223243709643706,5.654198347275531e-09,9.450310180488637e-11,5.339900391557928e-17,6.907679857187879e-23,3.3233338433806626e-06,1.1465408137439633e-09,2.0075853507158803e-08
0.0011656583687181818,0.0002457456426733053,0.0002622061494570575,0.00015166132871762317,0.004901476582346037,0.007219455148402986,8.550569738255473e-08,0.011728201945474772,0.0014991381950814995,4.532871490470761e-05,3.0430421165790775e-12,1.6331388858398313e-06,1.2887115103041198e-11,1.2578058130914703e-21,0.0002482921279876256,7.772453065289459e-06,5.86100663242374e-10,1.2433422142631912e-10,0.00010457459710111293,2.2436600988344652e-22,2.6556470341620442e-08,2.4521115583095067e-08,2.1545708524443617e-07,0.03203239161011935,0.0008453699011064501,55.55067258434044,0.0023268347801627693,5.455009686019769e-06,8.733849729324017e-05,0.00017574885650641414,6.176291651945185e-06,7.730270016575289e-12,9.693818316542333e-12,1.8262752518532707e-13,5.4627021481181816e-15,0.002254540412076011,5.731716683742631e-09,9.521096138245521e-11,5.3247245164865784e-17,6.958719330559345e-23,3.270553734558573e-06,1.1417939830264152e-09,1.9993631319519276e-08
0.0011825571343734831,0.00025414874765327495,0.00026603475292176016,0.00015011657766213674,0.0048036893922558,0.007263005264753511,8.455029062072949e-08,0.01188205096471477,0.0014848233508185607,4.5408101672657065e-05,3.0444793232203815e-12,1.6148920738773082e-06,1.2753914890631245e-11,1.265338438001093e-21,0.0002487076079520121,7.728744874456823e-06,5.820965413079445e-10,1.2373544815946265e-10,0.00010470753262884184,2.2629663418954304e-22,2.70141391903619e-08,2.4444316098972043e-08,2.1542992866818561e-07,0.032176920945972416,0.0008575257556968901,55.550567331422215,0.0023467864546010374,5.568698081621628e-06,8.79005707259214e-05,0.00017676625577631164,6.2955974102198136e-06,7.758905493723456e-12,9.816183119915772e-12,1.819558291562403e-13,5.347138310566663e-15,0.0022857293547876166,5.811010086947482e-09,9.590777356981056e-11,5.309224648840443e-17,7.003955456030842e-23,3.2196378976611687e-06,1.1371192136796562e-09,1.9912508357095223e-08
