time / s,Au,Au(I)Cl2-,Au(II)Cl4^2-,Au(III)Cl4-,Au2Cl6^2-,Cl,Cl-,Cl2,Cl2-,Cl2O,Cl2O2,Cl2O3,Cl2O4,Cl3-,ClO,ClO-,ClO2,ClO2-,ClO3,ClO3-,ClOH-,H,H+,H2,H2O,H2O2,HCl,HClO,HClO2,HO2,HO2-,HO3,O,O-,O2,O2-,O3,O3-,O4,OH,OH-,eh-
8.766223947489397e-07,1.1119188106839248e-07,1.048107142722938e-07,0.006225686487661984,0.0022567921128056586,0.005758652698468535,4.0604642211577726e-05,0.008947341690138444,1.4275014786336465e-06,0.0005281311212543002,2.8643849089255664e-35,2.5688129871549474e-14,5.978840499156013e-26,2.716430256364818e-39,0.00023706428668286437,5.14234816215063e-09,1.2789186363915166e-15,3.9214158013377816e-20,3.6424929105874884e-16,1.931501745226172e-33,7.309384440911667e-16,2.4733682428873985e-05,0.00040625867490063326,0.02607022593216999,0.06560889216030474,55.41910095131536,0.06386881770887406,0.0007349636909383885,8.322557595987438e-10,4.897962400240767e-16,0.0012864135672679554,8.723685512503471e-06,8.243414863581424e-09,5.522279806678372e-13,2.990055617428569e-07,0.0033667585590686387,5.5509520311849344e-06,8.536446611647747e-10,1.4875399961887002e-09,5.220967550050878e-43,0.0042653761089918455,4.617321323466042e-05,4.663151200286636e-05
8.804554406459765e-07,1.1265170074502144e-07,1.0556197275526034e-07,0.006204954478262367,0.0022345856485711433,0.005780120829746521,4.0597175569815946e-05,0.008971052440903514,1.4481969328291144e-06,0.0005293317318726752,3.244879813499386e-35,2.7142426557377946e-14,6.562805473195836e-26,3.012107374690226e-39,0.00023921131236432624,5.265882444256369e-09,1.2984135264771443e-15,4.172647362772651e-20,3.876291071217846e-16,2.0774396188995248e-33,7.776344564755176e-16,2.4789517828075283e-05,0.0004057851604066824,0.02607660915995545,0.06584108637355515,55.418661032746186,0.0640666663796272,0.0007452643502262991,8.450701455351017e-10,5.214284532950456e-16,0.0012914644346015615,8.74593466519463e-06,8.292632003250246e-09,5.520878769063073e-13,2.9871659448504796e-07,0.0033845405406209323,5.572546085154791e-06,8.573191601888208e-10,1.4936005689186582e-09,5.826780746294176e-43,0.004263811864274207,4.614944179252641e-05,4.661419768558136e-05
8.842884865430132e-07,1.1412034168144714e-07,1.0631260706641933e-07,0.006184265841622458,0.0022126215136492005,0.005801446105889823,4.058906391216169e-05,0.008994507775007647,1.4689263285574367e-06,0.0005305092894095554,3.6725144861943287e-35,2.866631813013733e-14,7.198779670637894e-26,3.337647788879334e-39,0.00024134388970025386,5.391259985043797e-09,1.3179769674515591e-15,4.437899236080581e-20,4.123199668058355e-16,2.2333594603580426e-33,8.269375354912559e-16,2.484466870812685e-05,0.00040530884501105625,0.02608274285619815,0.06607286074262159,55.4182221907988,0.06426395372650197,0.0007556254609105076,8.579246627123624e-10,5.548423215401946e-16,0.0012965076905009534,8.768195694561384e-06,8.342004538458926e-09,5.519476418398698e-13,2.984325379068121e-07,0.003402348793476538,5.594191171808795e-06,8.610244549579892e-10,1.4996931430726264e-09,6.498267846045391e-43,0.004262256371292529,4.6126176100796385e-05,4.659701689175474e-05
8.8812153244005e-07,1.1559776381251818e-07,1.0706260267117534e-07,0.006163621744828641,0.002190896983291533,0.005822629305756698,4.058031852582293e-05,0.009017709887192693,1.4896861867332817e-06,0.0005316640258500103,4.152717660039605e-35,3.0262472774399695e-14,7.890941231900994e-26,3.6958357318026864e-39,0.00024346179806107078,5.518485396055393e-09,1.337606265304563e-15,4.717831142563307e-20,4.3838413081768695e-16,2.39987085399682e-33,8.789710152990999e-16,2.489914168676643e-05,0.00040482979803701976,0.026088630390828864,0.06630421607463442,55.417784420916355,0.06446068202729414,0.0007660465727455508,8.708173073359709e-10,5.901225758565513e-16,0.0013015433825051051,8.79046841881098e-06,8.391533495846505e-09,5.518072762226913e-13,2.9815331369854765e-07,0.0034201833172774754,5.615887222750642e-06,8.647604991596129e-10,1.505817667115313e-09,7.242056985010189e-43,0.004260709538665129,4.610340837998755e-05,4.65799678186666e-05
8.919545783370868e-07,1.1708392695126682e-07,1.078119454423992e-07,0.0061430233197041426,0.0021694093589720723,0.0058436712127257215,4.057095053448505e-05,0.009040660966078267,1.5104730502257254e-06,0.0005327961713127212,4.6914703823152014e-35,3.193362831223098e-14,8.643752414280304e-26,4.089682453736243e-39,0.00024556482379008653,5.64756301149397e-09,1.3572987345848184e-15,5.013125310128882e-20,4.658861230040549e-16,2.5776144493865985e-33,9.338626960251025e-16,2.4952943293230647e-05,0.0004043480878230757,0.026094275097776343,0.0665351531788081,55.41734771857457,0.06465685354426783,0.0007765272336716717,8.837460821150488e-10,6.273570068388084e-16,0.0013065715582142219,8.812752407210424e-06,8.441219897601988e-09,5.516667808122925e-13,2.978788525246377e-07,0.003438044110724522,5.63763415443577e-06,8.685272471968087e-10,1.511974042676119e-09,8.065368388435514e-43,0.00425917127531424,4.608113143719523e-05,4.656304869741885e-05
8.967287544633777e-07,1.189471514608592e-07,1.0874434117105356e-07,0.00611743287405249,0.0021429731237557923,0.005869683155349569,4.0558428285147703e-05,0.009068899483519858,1.5363962987387116e-06,0.000534175046146747,5.454439726312926e-35,3.4124247163195754e-14,9.673469272744857e-26,4.63506025834815e-39,0.0002481630825139785,5.810929429827863e-09,1.3819106021108874e-15,5.40348053372456e-20,5.022528844619364e-16,2.8157303349274388e-33,1.0064299622389465e-15,2.5019025876447725e-05,0.00040374448038487304,0.02610097115726939,0.0668222087806537,55.416805278526084,0.06490041594828151,0.0007896638069749511,8.998967844086995e-10,6.766044785705298e-16,0.0013128238660887958,8.840523390653468e-06,8.503327548945167e-09,5.514916091174646e-13,2.9754354527982395e-07,0.0034603270092481856,5.66479167624322e-06,8.732617168225855e-10,1.5196864862227126e-09,9.214029570060504e-43,0.0042572671674124115,4.6054059523869317e-05,4.654215448664349e-05
9.015029305896686e-07,1.2082379565323149e-07,1.0967567728525758e-07,0.006091917019615837,0.002116895166635395,0.00589547865713794,4.054497791397146e-05,0.009096756145256516,1.5623495361855646e-06,0.0005355196651402828,6.332789892203785e-35,3.644117759593129e-14,1.081464757626797e-25,5.2477373124861053e-39,0.0002507375496113682,5.977182716144767e-09,1.4066111709138551e-15,5.820191678579814e-20,5.41088920366592e-16,3.0736989411405275e-33,1.083904031816247e-15,2.5084089562369988e-05,0.0004031369736037548,0.026107301906246425,0.06710861839710586,55.416264479038595,0.06514312237469476,0.0008028911765371979,9.160966255698091e-10,7.292082567652977e-16,0.0013190646794668732,8.86831102390155e-06,8.56568298544754e-09,5.513162387288106e-13,2.9721537105005885e-07,0.003482650650922021,5.692027871458845e-06,8.78043663968985e-10,1.5274481325957433e-09,1.0515135953780373e-42,0.004255376037857802,4.60277233119172e-05,4.652145582694865e-05
9.062771067159594e-07,1.2271378116879137e-07,1.1060592916830158e-07,0.006066477712902141,0.0020911704507050556,0.005921059258341259,4.053061978871578e-05,0.00912423513218289,1.588326243975722e-06,0.0005368304603211607,7.342616545768616e-35,3.889019713223484e-14,1.2078090920198764e-25,5.935328671484528e-39,0.0002532878585247794,6.146329371195317e-09,1.4313953183859681e-15,6.264746596449214e-20,5.825351600935196e-16,3.352989440051596e-33,1.1665639647607007e-15,2.5148146745563628e-05,0.0004025256929056114,0.026113273542241657,0.06739438360518928,55.415725311592944,0.0653849770884561,0.0008162084574908487,9.323418008872133e-10,7.853599714520018e-16,0.0013252940903393747,8.896114779843695e-06,8.628288151875336e-09,5.511406711353481e-13,2.9689419383839646e-07,0.0035050150267253357,5.719342584515453e-06,8.8287300511629e-10,1.5352588480832035e-09,1.1987397352098644e-42,0.004253497712790973,4.6002109079080794e-05,4.6500949447722833e-05
9.110512828422503e-07,1.2461702943556214e-07,1.1153507315689391e-07,0.006041116829083099,0.002065794004182733,0.005946426507315814,4.051537387619943e-05,0.009151340604965743,1.614319968221048e-06,0.0005381078590849005,8.502075519876056e-35,4.1477269587497826e-14,1.3475525646010811e-25,6.706233810619248e-39,0.00025581365932742,6.318375207912236e-09,1.4562579499797526e-15,6.738699370800146e-20,6.267389390967609e-16,3.655165709263526e-33,1.254701480197501e-15,2.5211209714670014e-05,0.0004019107613117644,0.026118892173438473,0.06767950598656819,55.41518776775126,0.06562598431587455,0.0008296147611597087,9.486285287400897e-10,8.452599102085949e-16,0.0013315121905831935,8.923934140902229e-06,8.691144981731903e-09,5.509649078361947e-13,2.965798798749683e-07,0.0035274201251929505,5.7467356588735814e-06,8.877496583319162e-10,1.5431185045147674e-09,1.3651636038244345e-42,0.004251632019291666,4.597720335607201e-05,4.648063213525008e-05
9.158254589685412e-07,1.2653346169763255e-07,1.124630865133234e-07,0.006015836164722072,0.0020407609196513078,0.00597158195953923,4.0499259753763244e-05,0.009178076702898936,1.6403243219198162e-06,0.0005393522842556882,9.831616648819202e-35,4.420854704757623e-14,1.5019665573622486e-25,7.5697071181995e-39,0.00025831461832296335,6.493325359768981e-09,1.4811940013053518e-15,7.243671976106259e-20,6.738541830843713e-16,3.981891182427835e-33,1.3486213199440214e-15,2.5273290644665904e-05,0.00040129229948735075,0.0261241638199266,0.06796398712733007,55.414651839155766,0.06586614824525909,0.0008431091953055796,9.64953052205054e-10,9.091172586543267e-16,0.0013377190718948109,8.951768564553428e-06,8.754255397319967e-09,5.507889503406972e-13,2.9627229880884e-07,0.003549865932423063,5.774206934031207e-06,8.926735432910047e-10,1.5510269689603282e-09,1.5530998886429312e-42,0.004249778785451093,4.595299298358784e-05,4.646050073326033e-05
9.21959056917464e-07,1.290148108355544e-07,1.1365365247836081e-07,0.005983477453211986,0.0020090959559108507,0.00600359196120695,4.047731378644571e-05,0.009211890262973301,1.673738735916101e-06,0.0005409033307691158,1.1826651566102286e-34,4.793939973722916e-14,1.7241063586369302e-25,8.831393500214658e-39,0.0002614907442299285,6.722361286885564e-09,1.5133301351498034e-15,7.940686476311287e-20,7.389173463729996e-16,4.440533910643892e-33,1.4782836686238518e-15,2.535162687702012e-05,0.00040049274261332084,0.026130436809823753,0.06832853422817176,55.41396566501308,0.06617346659805605,0.0008605740051883257,9.859753777280397e-10,9.973177274062658e-16,0.0013456770117670285,8.987549938657596e-06,8.835711422232667e-09,5.505626072930764e-13,2.9588681182804216e-07,0.003578762786492917,5.809615018847437e-06,8.990686724688636e-10,1.5612587465467725e-09,1.830285585953146e-42,0.00424741586501545,4.592288864696343e-05,4.643490489520426e-05
9.280926548663868e-07,1.315176231397675e-07,1.1484227212494829e-07,0.005951257450353135,0.0019779796283066415,0.006035258280722505,4.045400621629609e-05,0.00924510961036422,1.707147047406958e-06,0.0005424015182402188,1.4196337264460395e-34,5.1932677931453014e-14,1.9759392084602932e-25,1.0286843569256762e-38,0.00026462470774894157,6.956206129105572e-09,1.5455685587068667e-15,8.695462835549048e-20,8.094097649543657e-16,4.946642515740504e-33,1.6187247537448084e-15,2.5428387400063913e-05,0.0003996877993480122,0.026136159234084983,0.06869202892448895,55.413282125923985,0.06647940858871307,0.0008781808953180275,1.007046087173612e-09,1.0928973155156675e-15,0.001353616778172002,9.02335411136393e-06,8.917593187029494e-09,5.503359494679615e-13,2.955119627532566e-07,0.003607726765443183,5.845151549831575e-06,9.055414675649307e-10,1.5715705770837e-09,2.1533818277802628e-42,0.004245072868688151,4.589388404333376e-05,4.640960436044997e-05
9.342262528153096e-07,1.340417306729887e-07,1.1602890360111933e-07,0.005919179430095468,0.0019474019900904663,0.006066584254589922,4.042937583352709e-05,0.009277743350334447,1.7405362324710168e-06,0.0005438477106843839,1.7005310708374314e-34,5.620283652886693e-14,2.2609988535186773e-25,1.1963238183668552e-38,0.00026771591409251936,7.194865928565187e-09,1.5778987776632481e-15,9.51196759585556e-20,8.857091132215741e-16,5.504556868003886e-33,1.770692108215628e-15,2.550359723354985e-05,0.00039887770892050575,0.026141343232122874,0.06905447460882318,55.41260120473492,0.06678398282930106,0.0008959279512557781,1.0281574158373494e-09,1.1963686953793961e-15,0.0013615385633298192,9.059179995356486e-06,8.999904687001785e-09,5.501089801416552e-13,2.9514749125253763e-07,0.0036367578220639013,5.880816161716971e-06,9.120917690472701e-10,1.581962185521202e-09,2.529396465987665e-42,0.0042427494401985,4.586595296917026e-05,4.6384592830004855e-05
9.403598507642324e-07,1.3658696530446968e-07,1.1721350730120488e-07,0.005887246479107889,0.0019173532636438115,0.006097573228387873,4.040346045798608e-05,0.009309800017372496,1.7738934747516813e-06,0.0005452427601281331,2.032841080379694e-34,6.076487492845269e-14,2.5831872989541657e-25,1.3891219186957738e-38,0.00027076380875812165,7.438344950333901e-09,1.6103104003883543e-15,1.0394378513197919e-19,9.682136864288026e-16,6.1189606179760605e-33,1.9349740589930345e-15,2.557728103740406e-05,0.00039806270451874854,0.026146000714238466,0.0694158746834508,55.411922884500385,0.06708719783379288,0.0009138132515295745,1.0493016828313831e-09,1.308272314662959e-15,0.0013694425582909842,9.095026276778654e-06,9.082649887159934e-09,5.49881702618698e-13,2.9479315044109627e-07,0.003665855902518014,5.916608474037353e-06,9.18719421084758e-10,1.5924332576623575e-09,2.9663194686637714e-42,0.004240445226767174,4.5839070303857645e-05,4.635986415758363e-05
9.464934487131552e-07,1.3915315877566197e-07,1.183960458039068e-07,0.005855461502655052,0.0018878238388654804,0.00612822855463747,4.037629694654485e-05,0.009341288072709761,1.8072061702288382e-06,0.0005465875067196521,2.4252002217711494e-34,6.563434384046021e-14,2.946803982661348e-25,1.6105245682799614e-38,0.00027376787660058006,7.686645702505405e-09,1.6427931398790485e-15,1.134709150987616e-19,1.0573431327492818e-15,6.79490152086957e-33,2.112401083588899e-15,2.564946327596208e-05,0.0003972430133899778,0.02615014336362928,0.06977623255985209,55.41124714848201,0.0673890620185045,0.0009318348682333847,1.0704712963363237e-09,1.4291772334812779e-15,0.001377328952772804,9.13089220923956e-06,9.165832722298576e-09,5.49654120231561e-13,2.9444868296824085e-07,0.0036950209463731624,5.952528120042212e-06,9.254242716631452e-10,1.6029835872691855e-09,3.4732364460759874e-42,0.004238159879116152,4.5813210511770406e-05,4.633541231537015e-05
9.52627046662078e-07,1.4174014277322036e-07,1.1957648380190588e-07,0.005823827231255085,0.0018588042712508865,0.006158553590433754,4.034792125311935e-05,0.009372215902174234,1.8404619323275641e-06,0.0005478827788611137,2.887556200300767e-34,7.08273525163661e-14,3.356579618550583e-25,1.8644014809584576e-38,0.00027672764076960794,7.939768960027605e-09,1.6753368235734806e-15,1.2374727340598946e-19,1.1535391033285834e-15,7.537814757157401e-33,2.303847314615758e-15,2.5720167807456926e-05,0.00039641885694069933,0.02615378264125255,0.07013555165808577,55.410573980142054,0.06768958370558703,0.0009499908676996411,1.0916587522240959e-09,1.5596822274556788e-15,0.00138519793510846,9.166775593473736e-06,9.249457097088929e-09,5.494262363397843e-13,2.9411387917403014e-07,0.0037242528866434257,5.9885746563931945e-06,9.32206171844424e-10,1.6136126668043458e-09,4.060463843392458e-42,0.004235893051902881,4.578835131352973e-05,4.631123146819807e-05
9.594714505729e-07,1.4465126312403275e-07,1.2089119908035942e-07,0.005788708001236913,0.0018270122405847186,0.006192007107858109,4.0314869028202454e-05,0.009406076684117625,1.8774894950419162e-06,0.0005492707508245205,3.5002208501996767e-34,7.702458516877198e-14,3.874729994276514e-25,2.1913792529344258e-38,0.0002799775635761069,8.227917968239364e-09,1.711711514744228e-15,1.3615863775212505e-19,1.2697959267242342e-15,8.453072936046727e-33,2.535159096775406e-15,2.579735105631414e-05,0.00039549418401420527,0.026157263184382242,0.07053528914631227,55.409825811398896,0.06802335723496733,0.0009704071842044951,1.1153135534939071e-09,1.7174172536980303e-15,0.001393958505275555,9.206838414877698e-06,9.343298480513443e-09,5.491715918178043e-13,2.9375134815231364e-07,0.0037569513208067433,6.0289479258362825e-06,9.398647900533148e-10,1.6255665284323933e-09,4.824959680449569e-42,0.0042333849734915024,4.5761760380694076e-05,4.6284561193019355e-05
